"","date","mosul","ilisu"
"202",1918-10-01,0.0737057477235794,0.0758024230599403
"203",1918-11-01,0.0824959054589272,0.105546869337559
"204",1918-12-01,0.114360108971596,0.194786339998245
"205",1919-01-01,0.0857999622821808,0.14302271604538
"206",1919-02-01,0.352650374174118,0.845965206623077
"207",1919-03-01,0.49195396900177,0.929840326309204
"208",1919-04-01,0.383070111274719,1.12281954288483
"209",1919-05-01,0.805767059326172,1.82970547676086
"210",1919-06-01,0.7136150598526,1.98224079608917
"211",1919-07-01,0.340817779302597,0.749531805515289
"212",1919-08-01,0.253422915935516,0.435810714960098
"213",1919-09-01,0.147364020347595,0.252709835767746
"214",1919-10-01,0.188099518418312,0.214524045586586
"215",1919-11-01,0.528549253940582,1.08788502216339
"216",1919-12-01,0.958472847938538,1.45021140575409
"217",1920-01-01,2.44580292701721,2.22152495384216
"218",1920-02-01,1.14944100379944,0.990745782852173
"219",1920-03-01,0.892200529575348,0.726918995380402
"220",1920-04-01,0.434158176183701,0.482936173677444
"221",1920-05-01,0.234190702438354,0.286651521921158
"222",1920-06-01,0.143693119287491,0.132247909903526
"223",1920-07-01,0.0964111387729645,0.114478699862957
"224",1920-08-01,0.0736722946166992,0.0877420082688332
"225",1920-09-01,0.0822084322571754,0.0986639261245728
"226",1920-10-01,0.337033629417419,0.794863641262054
"227",1920-11-01,0.171498522162437,0.375820398330688
"228",1920-12-01,0.0886467546224594,0.123460955917835
"229",1921-01-01,0.205099135637283,0.382652014493942
"230",1921-02-01,0.181892961263657,0.317860752344131
"231",1921-03-01,0.213579669594765,0.322755843400955
"232",1921-04-01,0.325770139694214,0.669321238994598
"233",1921-05-01,0.0933856815099716,0.193183720111847
"234",1921-06-01,0.120468355715275,0.168922886252403
"235",1921-07-01,0.0760924369096756,0.123445354402065
"236",1921-08-01,0.0504886284470558,0.0677001923322678
"237",1921-09-01,0.155005767941475,0.35459953546524
"238",1921-10-01,0.463483989238739,2.35600137710571
"239",1921-11-01,0.161090478301048,0.759061753749847
"240",1921-12-01,1.21335220336914,2.76869058609009
"241",1922-01-01,0.734683692455292,1.49149465560913
"242",1922-02-01,0.361524343490601,1.17207741737366
"243",1922-03-01,0.546457946300507,1.99031257629395
